Date,DISC_FACT,ZERO_YLD1,START_DT,MATUR_DATE,RIC
2024-09-03,0.995919212,5.11528,20240904,20241004,USGOV1MZ=R
2024-09-04,0.995675757,5.08147,20240905,20241007,USGOV1MZ=R
2024-09-05,0.995820398,5.069272,20240906,20241007,USGOV1MZ=R
2024-09-06,0.995967101,5.053636,20240909,20241009,USGOV1MZ=R
2024-09-09,0.995964415,5.057092,20240910,20241010,USGOV1MZ=R
2024-09-10,0.995998017,5.01386,20240911,20241011,USGOV1MZ=R
2024-09-11,0.995593986,5.019375,20240912,20241015,USGOV1MZ=R
2024-09-12,0.995725236,5.021764,20240913,20241015,USGOV1MZ=R
2024-09-13,0.996051332,4.945303,20240916,20241016,USGOV1MZ=R
2024-09-16,0.996079157,4.909544,20240917,20241017,USGOV1MZ=R
2024-09-17,0.996095732,4.888248,20240918,20241018,USGOV1MZ=R
2024-09-18,0.996012494,4.675853,20240919,20241021,USGOV1MZ=R
2024-09-19,0.996191148,4.608528,20240920,20241021,USGOV1MZ=R
2024-09-20,0.996195647,4.759977,20240923,20241023,USGOV1MZ=R
2024-09-23,0.996226206,4.720779,20240924,20241024,USGOV1MZ=R
2024-09-24,0.996337996,4.577522,20240925,20241025,USGOV1MZ=R
2024-09-25,0.995973866,4.722296,20240926,20241028,USGOV1MZ=R
2024-09-26,0.99619716,4.601074,20240927,20241028,USGOV1MZ=R
2024-09-27,0.99621639,4.577238,20240930,20241031,USGOV1MZ=R
2024-09-30,0.996252647,4.532312,20241001,20241101,USGOV1MZ=R
2024-10-01,0.99599809,4.547766,20241002,20241104,USGOV1MZ=R
2024-10-02,0.995909274,4.800005,20241003,20241104,USGOV1MZ=R
2024-10-03,0.996074796,4.752886,20241004,20241104,USGOV1MZ=R
2024-10-04,0.996088889,4.735389,20241007,20241107,USGOV1MZ=R
2024-10-07,0.996046077,4.788551,20241008,20241108,USGOV1MZ=R
2024-10-08,0.995679464,4.771338,20241009,20241112,USGOV1MZ=R
2024-10-09,0.995807735,4.769631,20241010,20241112,USGOV1MZ=R
2024-10-10,0.995900181,4.81095,20241011,20241112,USGOV1MZ=R
2024-10-11,0.99605553,4.77681,20241015,20241115,USGOV1MZ=R
2024-10-15,0.99581531,4.760792,20241016,20241118,USGOV1MZ=R
2024-09-03,0.995919212,5.11528,20240904,20241004,USGOV1MZ=R
2024-09-04,0.995675757,5.08147,20240905,20241007,USGOV1MZ=R
2024-09-05,0.995820398,5.069272,20240906,20241007,USGOV1MZ=R
2024-09-06,0.995967101,5.053636,20240909,20241009,USGOV1MZ=R
2024-09-09,0.995964415,5.057092,20240910,20241010,USGOV1MZ=R
2024-09-10,0.995998017,5.01386,20240911,20241011,USGOV1MZ=R
2024-09-11,0.995593986,5.019375,20240912,20241015,USGOV1MZ=R
2024-09-12,0.995725236,5.021764,20240913,20241015,USGOV1MZ=R
2024-09-13,0.996051332,4.945303,20240916,20241016,USGOV1MZ=R
2024-09-16,0.996079157,4.909544,20240917,20241017,USGOV1MZ=R
2024-09-17,0.996095732,4.888248,20240918,20241018,USGOV1MZ=R
2024-09-18,0.996012494,4.675853,20240919,20241021,USGOV1MZ=R
2024-09-19,0.996191148,4.608528,20240920,20241021,USGOV1MZ=R
2024-09-20,0.996195647,4.759977,20240923,20241023,USGOV1MZ=R
2024-09-23,0.996226206,4.720779,20240924,20241024,USGOV1MZ=R
2024-09-24,0.996337996,4.577522,20240925,20241025,USGOV1MZ=R
2024-09-25,0.995973866,4.722296,20240926,20241028,USGOV1MZ=R
2024-09-26,0.99619716,4.601074,20240927,20241028,USGOV1MZ=R
2024-09-27,0.99621639,4.577238,20240930,20241031,USGOV1MZ=R
2024-09-30,0.996252647,4.532312,20241001,20241101,USGOV1MZ=R
2024-10-01,0.99599809,4.547766,20241002,20241104,USGOV1MZ=R
2024-10-02,0.995909274,4.800005,20241003,20241104,USGOV1MZ=R
2024-10-03,0.996074796,4.752886,20241004,20241104,USGOV1MZ=R
2024-10-04,0.996088889,4.735389,20241007,20241107,USGOV1MZ=R
2024-10-07,0.996046077,4.788551,20241008,20241108,USGOV1MZ=R
2024-10-08,0.995679464,4.771338,20241009,20241112,USGOV1MZ=R
2024-10-09,0.995807735,4.769631,20241010,20241112,USGOV1MZ=R
2024-10-10,0.995900181,4.81095,20241011,20241112,USGOV1MZ=R
2024-10-11,0.99605553,4.77681,20241015,20241115,USGOV1MZ=R
2024-10-15,0.99581531,4.760792,20241016,20241118,USGOV1MZ=R
2024-09-03,0.995919212,5.11528,20240904,20241004,USGOV1MZ=R
2024-09-04,0.995675757,5.08147,20240905,20241007,USGOV1MZ=R
2024-09-05,0.995820398,5.069272,20240906,20241007,USGOV1MZ=R
2024-09-06,0.995967101,5.053636,20240909,20241009,USGOV1MZ=R
2024-09-09,0.995964415,5.057092,20240910,20241010,USGOV1MZ=R
2024-09-10,0.995998017,5.01386,20240911,20241011,USGOV1MZ=R
2024-09-11,0.995593986,5.019375,20240912,20241015,USGOV1MZ=R
2024-09-12,0.995725236,5.021764,20240913,20241015,USGOV1MZ=R
2024-09-13,0.996051332,4.945303,20240916,20241016,USGOV1MZ=R
2024-09-16,0.996079157,4.909544,20240917,20241017,USGOV1MZ=R
2024-09-17,0.996095732,4.888248,20240918,20241018,USGOV1MZ=R
2024-09-18,0.996012494,4.675853,20240919,20241021,USGOV1MZ=R
2024-09-19,0.996191148,4.608528,20240920,20241021,USGOV1MZ=R
2024-09-20,0.996195647,4.759977,20240923,20241023,USGOV1MZ=R
2024-09-23,0.996226206,4.720779,20240924,20241024,USGOV1MZ=R
2024-09-24,0.996337996,4.577522,20240925,20241025,USGOV1MZ=R
2024-09-25,0.995973866,4.722296,20240926,20241028,USGOV1MZ=R
2024-09-26,0.99619716,4.601074,20240927,20241028,USGOV1MZ=R
2024-09-27,0.99621639,4.577238,20240930,20241031,USGOV1MZ=R
2024-09-30,0.996252647,4.532312,20241001,20241101,USGOV1MZ=R
2024-10-01,0.99599809,4.547766,20241002,20241104,USGOV1MZ=R
2024-10-02,0.995909274,4.800005,20241003,20241104,USGOV1MZ=R
2024-10-03,0.996074796,4.752886,20241004,20241104,USGOV1MZ=R
2024-10-04,0.996088889,4.735389,20241007,20241107,USGOV1MZ=R
2024-10-07,0.996046077,4.788551,20241008,20241108,USGOV1MZ=R
2024-10-08,0.995679464,4.771338,20241009,20241112,USGOV1MZ=R
2024-10-09,0.995807735,4.769631,20241010,20241112,USGOV1MZ=R
2024-10-10,0.995900181,4.81095,20241011,20241112,USGOV1MZ=R
2024-10-11,0.99605553,4.77681,20241015,20241115,USGOV1MZ=R
2024-10-15,0.99581531,4.760792,20241016,20241118,USGOV1MZ=R
2024-09-03,0.995919212,5.11528,20240904,20241004,USGOV1MZ=R
2024-09-04,0.995675757,5.08147,20240905,20241007,USGOV1MZ=R
2024-09-05,0.995820398,5.069272,20240906,20241007,USGOV1MZ=R
2024-09-06,0.995967101,5.053636,20240909,20241009,USGOV1MZ=R
2024-09-09,0.995964415,5.057092,20240910,20241010,USGOV1MZ=R
2024-09-10,0.995998017,5.01386,20240911,20241011,USGOV1MZ=R
2024-09-11,0.995593986,5.019375,20240912,20241015,USGOV1MZ=R
2024-09-12,0.995725236,5.021764,20240913,20241015,USGOV1MZ=R
2024-09-13,0.996051332,4.945303,20240916,20241016,USGOV1MZ=R
2024-09-16,0.996079157,4.909544,20240917,20241017,USGOV1MZ=R
2024-09-17,0.996095732,4.888248,20240918,20241018,USGOV1MZ=R
2024-09-18,0.996012494,4.675853,20240919,20241021,USGOV1MZ=R
2024-09-19,0.996191148,4.608528,20240920,20241021,USGOV1MZ=R
2024-09-20,0.996195647,4.759977,20240923,20241023,USGOV1MZ=R
2024-09-23,0.996226206,4.720779,20240924,20241024,USGOV1MZ=R
2024-09-24,0.996337996,4.577522,20240925,20241025,USGOV1MZ=R
2024-09-25,0.995973866,4.722296,20240926,20241028,USGOV1MZ=R
2024-09-26,0.99619716,4.601074,20240927,20241028,USGOV1MZ=R
2024-09-27,0.99621639,4.577238,20240930,20241031,USGOV1MZ=R
2024-09-30,0.996252647,4.532312,20241001,20241101,USGOV1MZ=R
2024-10-01,0.99599809,4.547766,20241002,20241104,USGOV1MZ=R
2024-10-02,0.995909274,4.800005,20241003,20241104,USGOV1MZ=R
2024-10-03,0.996074796,4.752886,20241004,20241104,USGOV1MZ=R
2024-10-04,0.996088889,4.735389,20241007,20241107,USGOV1MZ=R
2024-10-07,0.996046077,4.788551,20241008,20241108,USGOV1MZ=R
2024-10-08,0.995679464,4.771338,20241009,20241112,USGOV1MZ=R
2024-10-09,0.995807735,4.769631,20241010,20241112,USGOV1MZ=R
2024-10-10,0.995900181,4.81095,20241011,20241112,USGOV1MZ=R
2024-10-11,0.99605553,4.77681,20241015,20241115,USGOV1MZ=R
2024-10-15,0.99581531,4.760792,20241016,20241118,USGOV1MZ=R
2024-09-03,0.977209094,4.758906,20240904,20250304,USGOV6MZ=R
2024-09-04,0.977524492,4.690756,20240905,20250305,USGOV6MZ=R
2024-09-05,0.977561291,4.682809,20240906,20250306,USGOV6MZ=R
2024-09-06,0.977635298,4.640601,20240909,20250310,USGOV6MZ=R
2024-09-09,0.977729794,4.646431,20240910,20250310,USGOV6MZ=R
2024-09-10,0.977915069,4.606453,20240911,20250311,USGOV6MZ=R
2024-09-11,0.97768014,4.657149,20240912,20250312,USGOV6MZ=R
2024-09-12,0.977835455,4.623629,20240913,20250313,USGOV6MZ=R
2024-09-13,0.978094662,4.542065,20240916,20250317,USGOV6MZ=R
2024-09-16,0.978450381,4.491076,20240917,20250317,USGOV6MZ=R
2024-09-17,0.978396529,4.502674,20240918,20250318,USGOV6MZ=R
2024-09-18,0.978614541,4.455732,20240919,20250319,USGOV6MZ=R
2024-09-19,0.978671685,4.443434,20240920,20250320,USGOV6MZ=R
2024-09-20,0.978742464,4.403344,20240923,20250324,USGOV6MZ=R
2024-09-23,0.978907718,4.392656,20240924,20250324,USGOV6MZ=R
2024-09-24,0.979067519,4.358299,20240925,20250325,USGOV6MZ=R
2024-09-25,0.979126366,4.345651,20240926,20250326,USGOV6MZ=R
2024-09-26,0.978997977,4.373248,20240927,20250327,USGOV6MZ=R
2024-09-27,0.979033688,4.341071,20240930,20250331,USGOV6MZ=R
2024-09-30,0.978813533,4.388142,20241001,20250401,USGOV6MZ=R
2024-10-01,0.97891567,4.3663,20241002,20250402,USGOV6MZ=R
2024-10-02,0.979031742,4.341487,20241003,20250403,USGOV6MZ=R
2024-10-03,0.978987346,4.350977,20241004,20250404,USGOV6MZ=R
2024-10-04,0.978444406,4.467136,20241007,20250407,USGOV6MZ=R
2024-10-07,0.978277965,4.502784,20241008,20250408,USGOV6MZ=R
2024-10-08,0.978380832,4.48075,20241009,20250409,USGOV6MZ=R
2024-10-09,0.978270464,4.504392,20241010,20250410,USGOV6MZ=R
2024-10-10,0.97838865,4.479076,20241011,20250411,USGOV6MZ=R
2024-10-11,0.97848703,4.45801,20241015,20250415,USGOV6MZ=R
2024-10-15,0.978494223,4.45647,20241016,20250416,USGOV6MZ=R
2024-09-03,0.977209094,4.758906,20240904,20250304,USGOV6MZ=R
2024-09-04,0.977524492,4.690756,20240905,20250305,USGOV6MZ=R
2024-09-05,0.977561291,4.682809,20240906,20250306,USGOV6MZ=R
2024-09-06,0.977635298,4.640601,20240909,20250310,USGOV6MZ=R
2024-09-09,0.977729794,4.646431,20240910,20250310,USGOV6MZ=R
2024-09-10,0.977915069,4.606453,20240911,20250311,USGOV6MZ=R
2024-09-11,0.97768014,4.657149,20240912,20250312,USGOV6MZ=R
2024-09-12,0.977835455,4.623629,20240913,20250313,USGOV6MZ=R
2024-09-13,0.978094662,4.542065,20240916,20250317,USGOV6MZ=R
2024-09-16,0.978450381,4.491076,20240917,20250317,USGOV6MZ=R
2024-09-17,0.978396529,4.502674,20240918,20250318,USGOV6MZ=R
2024-09-18,0.978614541,4.455732,20240919,20250319,USGOV6MZ=R
2024-09-19,0.978671685,4.443434,20240920,20250320,USGOV6MZ=R
2024-09-20,0.978742464,4.403344,20240923,20250324,USGOV6MZ=R
2024-09-23,0.978907718,4.392656,20240924,20250324,USGOV6MZ=R
2024-09-24,0.979067519,4.358299,20240925,20250325,USGOV6MZ=R
2024-09-25,0.979126366,4.345651,20240926,20250326,USGOV6MZ=R
2024-09-26,0.978997977,4.373248,20240927,20250327,USGOV6MZ=R
2024-09-27,0.979033688,4.341071,20240930,20250331,USGOV6MZ=R
2024-09-30,0.978813533,4.388142,20241001,20250401,USGOV6MZ=R
2024-10-01,0.97891567,4.3663,20241002,20250402,USGOV6MZ=R
2024-10-02,0.979031742,4.341487,20241003,20250403,USGOV6MZ=R
2024-10-03,0.978987346,4.350977,20241004,20250404,USGOV6MZ=R
2024-10-04,0.978444406,4.467136,20241007,20250407,USGOV6MZ=R
2024-10-07,0.978277965,4.502784,20241008,20250408,USGOV6MZ=R
2024-10-08,0.978380832,4.48075,20241009,20250409,USGOV6MZ=R
2024-10-09,0.978270464,4.504392,20241010,20250410,USGOV6MZ=R
2024-10-10,0.97838865,4.479076,20241011,20250411,USGOV6MZ=R
2024-10-11,0.97848703,4.45801,20241015,20250415,USGOV6MZ=R
2024-10-15,0.978494223,4.45647,20241016,20250416,USGOV6MZ=R
2024-09-03,0.977209094,4.758906,20240904,20250304,USGOV6MZ=R
2024-09-04,0.977524492,4.690756,20240905,20250305,USGOV6MZ=R
2024-09-05,0.977561291,4.682809,20240906,20250306,USGOV6MZ=R
2024-09-06,0.977635298,4.640601,20240909,20250310,USGOV6MZ=R
2024-09-09,0.977729794,4.646431,20240910,20250310,USGOV6MZ=R
2024-09-10,0.977915069,4.606453,20240911,20250311,USGOV6MZ=R
2024-09-11,0.97768014,4.657149,20240912,20250312,USGOV6MZ=R
2024-09-12,0.977835455,4.623629,20240913,20250313,USGOV6MZ=R
2024-09-13,0.978094662,4.542065,20240916,20250317,USGOV6MZ=R
2024-09-16,0.978450381,4.491076,20240917,20250317,USGOV6MZ=R
2024-09-17,0.978396529,4.502674,20240918,20250318,USGOV6MZ=R
2024-09-18,0.978614541,4.455732,20240919,20250319,USGOV6MZ=R
2024-09-19,0.978671685,4.443434,20240920,20250320,USGOV6MZ=R
2024-09-20,0.978742464,4.403344,20240923,20250324,USGOV6MZ=R
2024-09-23,0.978907718,4.392656,20240924,20250324,USGOV6MZ=R
2024-09-24,0.979067519,4.358299,20240925,20250325,USGOV6MZ=R
2024-09-25,0.979126366,4.345651,20240926,20250326,USGOV6MZ=R
2024-09-26,0.978997977,4.373248,20240927,20250327,USGOV6MZ=R
2024-09-27,0.979033688,4.341071,20240930,20250331,USGOV6MZ=R
2024-09-30,0.978813533,4.388142,20241001,20250401,USGOV6MZ=R
2024-10-01,0.97891567,4.3663,20241002,20250402,USGOV6MZ=R
2024-10-02,0.979031742,4.341487,20241003,20250403,USGOV6MZ=R
2024-10-03,0.978987346,4.350977,20241004,20250404,USGOV6MZ=R
2024-10-04,0.978444406,4.467136,20241007,20250407,USGOV6MZ=R
2024-10-07,0.978277965,4.502784,20241008,20250408,USGOV6MZ=R
2024-10-08,0.978380832,4.48075,20241009,20250409,USGOV6MZ=R
2024-10-09,0.978270464,4.504392,20241010,20250410,USGOV6MZ=R
2024-10-10,0.97838865,4.479076,20241011,20250411,USGOV6MZ=R
2024-10-11,0.97848703,4.45801,20241015,20250415,USGOV6MZ=R
2024-10-15,0.978494223,4.45647,20241016,20250416,USGOV6MZ=R
2024-09-03,0.977209094,4.758906,20240904,20250304,USGOV6MZ=R
2024-09-04,0.977524492,4.690756,20240905,20250305,USGOV6MZ=R
2024-09-05,0.977561291,4.682809,20240906,20250306,USGOV6MZ=R
2024-09-06,0.977635298,4.640601,20240909,20250310,USGOV6MZ=R
2024-09-09,0.977729794,4.646431,20240910,20250310,USGOV6MZ=R
2024-09-10,0.977915069,4.606453,20240911,20250311,USGOV6MZ=R
2024-09-11,0.97768014,4.657149,20240912,20250312,USGOV6MZ=R
2024-09-12,0.977835455,4.623629,20240913,20250313,USGOV6MZ=R
2024-09-13,0.978094662,4.542065,20240916,20250317,USGOV6MZ=R
2024-09-16,0.978450381,4.491076,20240917,20250317,USGOV6MZ=R
2024-09-17,0.978396529,4.502674,20240918,20250318,USGOV6MZ=R
2024-09-18,0.978614541,4.455732,20240919,20250319,USGOV6MZ=R
2024-09-19,0.978671685,4.443434,20240920,20250320,USGOV6MZ=R
2024-09-20,0.978742464,4.403344,20240923,20250324,USGOV6MZ=R
2024-09-23,0.978907718,4.392656,20240924,20250324,USGOV6MZ=R
2024-09-24,0.979067519,4.358299,20240925,20250325,USGOV6MZ=R
2024-09-25,0.979126366,4.345651,20240926,20250326,USGOV6MZ=R
2024-09-26,0.978997977,4.373248,20240927,20250327,USGOV6MZ=R
2024-09-27,0.979033688,4.341071,20240930,20250331,USGOV6MZ=R
2024-09-30,0.978813533,4.388142,20241001,20250401,USGOV6MZ=R
2024-10-01,0.97891567,4.3663,20241002,20250402,USGOV6MZ=R
2024-10-02,0.979031742,4.341487,20241003,20250403,USGOV6MZ=R
2024-10-03,0.978987346,4.350977,20241004,20250404,USGOV6MZ=R
2024-10-04,0.978444406,4.467136,20241007,20250407,USGOV6MZ=R
2024-10-07,0.978277965,4.502784,20241008,20250408,USGOV6MZ=R
2024-10-08,0.978380832,4.48075,20241009,20250409,USGOV6MZ=R
2024-10-09,0.978270464,4.504392,20241010,20250410,USGOV6MZ=R
2024-10-10,0.97838865,4.479076,20241011,20250411,USGOV6MZ=R
2024-10-11,0.97848703,4.45801,20241015,20250415,USGOV6MZ=R
2024-10-15,0.978494223,4.45647,20241016,20250416,USGOV6MZ=R
2024-09-03,0.988005699,4.972944,20240904,20241204,USGOV3MZ=R
2024-09-04,0.988102992,4.931379,20240905,20241205,USGOV3MZ=R
2024-09-05,0.988128328,4.920558,20240906,20241206,USGOV3MZ=R
2024-09-06,0.988163138,4.905694,20240909,20241209,USGOV3MZ=R
2024-09-09,0.988160602,4.906777,20240910,20241210,USGOV3MZ=R
2024-09-10,0.988249242,4.868937,20240911,20241211,USGOV3MZ=R
2024-09-11,0.988166704,4.904171,20240912,20241212,USGOV3MZ=R
2024-09-12,0.988211512,4.885041,20240913,20241213,USGOV3MZ=R
2024-09-13,0.988383194,4.811786,20240916,20241216,USGOV3MZ=R
2024-09-16,0.988498872,4.762463,20240917,20241217,USGOV3MZ=R
2024-09-17,0.988506409,4.759251,20240918,20241218,USGOV3MZ=R
2024-09-18,0.988759099,4.651613,20240919,20241219,USGOV3MZ=R
2024-09-19,0.988824271,4.623875,20240920,20241220,USGOV3MZ=R
2024-09-20,0.988756662,4.652651,20240923,20241223,USGOV3MZ=R
2024-09-23,0.988811604,4.629266,20240924,20241224,USGOV3MZ=R
2024-09-24,0.988847683,4.562634,20240925,20241226,USGOV3MZ=R
2024-09-25,0.988882195,4.599229,20240926,20241226,USGOV3MZ=R
2024-09-26,0.988960969,4.565723,20240927,20241227,USGOV3MZ=R
2024-09-27,0.988890026,4.544824,20240930,20241231,USGOV3MZ=R
2024-09-30,0.988760411,4.548792,20241001,20250102,USGOV3MZ=R
2024-10-01,0.988896053,4.542289,20241002,20250102,USGOV3MZ=R
2024-10-02,0.988762702,4.598391,20241003,20250103,USGOV3MZ=R
2024-10-03,0.988587843,4.57037,20241004,20250106,USGOV3MZ=R
2024-10-04,0.988707917,4.62145,20241007,20250107,USGOV3MZ=R
2024-10-07,0.988621928,4.657657,20241008,20250108,USGOV3MZ=R
2024-10-08,0.988662548,4.640551,20241009,20250109,USGOV3MZ=R
2024-10-09,0.988644352,4.648213,20241010,20250110,USGOV3MZ=R
2024-10-10,0.988412488,4.642623,20241011,20250113,USGOV3MZ=R
2024-10-11,0.988705788,4.622347,20241015,20250115,USGOV3MZ=R
2024-10-15,0.98872086,4.616002,20241016,20250116,USGOV3MZ=R
2024-09-03,0.988005699,4.972944,20240904,20241204,USGOV3MZ=R
2024-09-04,0.988102992,4.931379,20240905,20241205,USGOV3MZ=R
2024-09-05,0.988128328,4.920558,20240906,20241206,USGOV3MZ=R
2024-09-06,0.988163138,4.905694,20240909,20241209,USGOV3MZ=R
2024-09-09,0.988160602,4.906777,20240910,20241210,USGOV3MZ=R
2024-09-10,0.988249242,4.868937,20240911,20241211,USGOV3MZ=R
2024-09-11,0.988166704,4.904171,20240912,20241212,USGOV3MZ=R
2024-09-12,0.988211512,4.885041,20240913,20241213,USGOV3MZ=R
2024-09-13,0.988383194,4.811786,20240916,20241216,USGOV3MZ=R
2024-09-16,0.988498872,4.762463,20240917,20241217,USGOV3MZ=R
2024-09-17,0.988506409,4.759251,20240918,20241218,USGOV3MZ=R
2024-09-18,0.988759099,4.651613,20240919,20241219,USGOV3MZ=R
2024-09-19,0.988824271,4.623875,20240920,20241220,USGOV3MZ=R
2024-09-20,0.988756662,4.652651,20240923,20241223,USGOV3MZ=R
2024-09-23,0.988811604,4.629266,20240924,20241224,USGOV3MZ=R
2024-09-24,0.988847683,4.562634,20240925,20241226,USGOV3MZ=R
2024-09-25,0.988882195,4.599229,20240926,20241226,USGOV3MZ=R
2024-09-26,0.988960969,4.565723,20240927,20241227,USGOV3MZ=R
2024-09-27,0.988890026,4.544824,20240930,20241231,USGOV3MZ=R
2024-09-30,0.988760411,4.548792,20241001,20250102,USGOV3MZ=R
2024-10-01,0.988896053,4.542289,20241002,20250102,USGOV3MZ=R
2024-10-02,0.988762702,4.598391,20241003,20250103,USGOV3MZ=R
2024-10-03,0.988587843,4.57037,20241004,20250106,USGOV3MZ=R
2024-10-04,0.988707917,4.62145,20241007,20250107,USGOV3MZ=R
2024-10-07,0.988621928,4.657657,20241008,20250108,USGOV3MZ=R
2024-10-08,0.988662548,4.640551,20241009,20250109,USGOV3MZ=R
2024-10-09,0.988644352,4.648213,20241010,20250110,USGOV3MZ=R
2024-10-10,0.988412488,4.642623,20241011,20250113,USGOV3MZ=R
2024-10-11,0.988705788,4.622347,20241015,20250115,USGOV3MZ=R
2024-10-15,0.98872086,4.616002,20241016,20250116,USGOV3MZ=R
2024-09-03,0.988005699,4.972944,20240904,20241204,USGOV3MZ=R
2024-09-04,0.988102992,4.931379,20240905,20241205,USGOV3MZ=R
2024-09-05,0.988128328,4.920558,20240906,20241206,USGOV3MZ=R
2024-09-06,0.988163138,4.905694,20240909,20241209,USGOV3MZ=R
2024-09-09,0.988160602,4.906777,20240910,20241210,USGOV3MZ=R
2024-09-10,0.988249242,4.868937,20240911,20241211,USGOV3MZ=R
2024-09-11,0.988166704,4.904171,20240912,20241212,USGOV3MZ=R
2024-09-12,0.988211512,4.885041,20240913,20241213,USGOV3MZ=R
2024-09-13,0.988383194,4.811786,20240916,20241216,USGOV3MZ=R
2024-09-16,0.988498872,4.762463,20240917,20241217,USGOV3MZ=R
2024-09-17,0.988506409,4.759251,20240918,20241218,USGOV3MZ=R
2024-09-18,0.988759099,4.651613,20240919,20241219,USGOV3MZ=R
2024-09-19,0.988824271,4.623875,20240920,20241220,USGOV3MZ=R
2024-09-20,0.988756662,4.652651,20240923,20241223,USGOV3MZ=R
2024-09-23,0.988811604,4.629266,20240924,20241224,USGOV3MZ=R
2024-09-24,0.988847683,4.562634,20240925,20241226,USGOV3MZ=R
2024-09-25,0.988882195,4.599229,20240926,20241226,USGOV3MZ=R
2024-09-26,0.988960969,4.565723,20240927,20241227,USGOV3MZ=R
2024-09-27,0.988890026,4.544824,20240930,20241231,USGOV3MZ=R
2024-09-30,0.988760411,4.548792,20241001,20250102,USGOV3MZ=R
2024-10-01,0.988896053,4.542289,20241002,20250102,USGOV3MZ=R
2024-10-02,0.988762702,4.598391,20241003,20250103,USGOV3MZ=R
2024-10-03,0.988587843,4.57037,20241004,20250106,USGOV3MZ=R
2024-10-04,0.988707917,4.62145,20241007,20250107,USGOV3MZ=R
2024-10-07,0.988621928,4.657657,20241008,20250108,USGOV3MZ=R
2024-10-08,0.988662548,4.640551,20241009,20250109,USGOV3MZ=R
2024-10-09,0.988644352,4.648213,20241010,20250110,USGOV3MZ=R
2024-10-10,0.988412488,4.642623,20241011,20250113,USGOV3MZ=R
2024-10-11,0.988705788,4.622347,20241015,20250115,USGOV3MZ=R
2024-10-15,0.98872086,4.616002,20241016,20250116,USGOV3MZ=R
2024-09-03,0.988005699,4.972944,20240904,20241204,USGOV3MZ=R
2024-09-04,0.988102992,4.931379,20240905,20241205,USGOV3MZ=R
2024-09-05,0.988128328,4.920558,20240906,20241206,USGOV3MZ=R
2024-09-06,0.988163138,4.905694,20240909,20241209,USGOV3MZ=R
2024-09-09,0.988160602,4.906777,20240910,20241210,USGOV3MZ=R
2024-09-10,0.988249242,4.868937,20240911,20241211,USGOV3MZ=R
2024-09-11,0.988166704,4.904171,20240912,20241212,USGOV3MZ=R
2024-09-12,0.988211512,4.885041,20240913,20241213,USGOV3MZ=R
2024-09-13,0.988383194,4.811786,20240916,20241216,USGOV3MZ=R
2024-09-16,0.988498872,4.762463,20240917,20241217,USGOV3MZ=R
2024-09-17,0.988506409,4.759251,20240918,20241218,USGOV3MZ=R
2024-09-18,0.988759099,4.651613,20240919,20241219,USGOV3MZ=R
2024-09-19,0.988824271,4.623875,20240920,20241220,USGOV3MZ=R
2024-09-20,0.988756662,4.652651,20240923,20241223,USGOV3MZ=R
2024-09-23,0.988811604,4.629266,20240924,20241224,USGOV3MZ=R
2024-09-24,0.988847683,4.562634,20240925,20241226,USGOV3MZ=R
2024-09-25,0.988882195,4.599229,20240926,20241226,USGOV3MZ=R
2024-09-26,0.988960969,4.565723,20240927,20241227,USGOV3MZ=R
2024-09-27,0.988890026,4.544824,20240930,20241231,USGOV3MZ=R
2024-09-30,0.988760411,4.548792,20241001,20250102,USGOV3MZ=R
2024-10-01,0.988896053,4.542289,20241002,20250102,USGOV3MZ=R
2024-10-02,0.988762702,4.598391,20241003,20250103,USGOV3MZ=R
2024-10-03,0.988587843,4.57037,20241004,20250106,USGOV3MZ=R
2024-10-04,0.988707917,4.62145,20241007,20250107,USGOV3MZ=R
2024-10-07,0.988621928,4.657657,20241008,20250108,USGOV3MZ=R
2024-10-08,0.988662548,4.640551,20241009,20250109,USGOV3MZ=R
2024-10-09,0.988644352,4.648213,20241010,20250110,USGOV3MZ=R
2024-10-10,0.988412488,4.642623,20241011,20250113,USGOV3MZ=R
2024-10-11,0.988705788,4.622347,20241015,20250115,USGOV3MZ=R
2024-10-15,0.98872086,4.616002,20241016,20250116,USGOV3MZ=R
2024-09-03,0.967277508,4.54858,20240904,20250604,USGOV9MZ=R
2024-09-04,0.967917524,4.456163,20240905,20250605,USGOV9MZ=R
2024-09-05,0.967979182,4.447268,20240906,20250606,USGOV9MZ=R
2024-09-06,0.968473228,4.376037,20240909,20250609,USGOV9MZ=R
2024-09-09,0.968421589,4.383478,20240910,20250610,USGOV9MZ=R
2024-09-10,0.968763569,4.334215,20240911,20250611,USGOV9MZ=R
2024-09-11,0.968389044,4.388168,20240912,20250612,USGOV9MZ=R
2024-09-12,0.968627268,4.353845,20240913,20250613,USGOV9MZ=R
2024-09-13,0.969224001,4.267953,20240916,20250616,USGOV9MZ=R
2024-09-16,0.969570809,4.218092,20240917,20250617,USGOV9MZ=R
2024-09-17,0.969427659,4.238668,20240918,20250618,USGOV9MZ=R
2024-09-18,0.969619186,4.195453,20240919,20250620,USGOV9MZ=R
2024-09-19,0.969856872,4.176995,20240920,20250620,USGOV9MZ=R
2024-09-20,0.970079843,4.144982,20240923,20250623,USGOV9MZ=R
2024-09-23,0.970165988,4.132619,20240924,20250624,USGOV9MZ=R
2024-09-24,0.970481234,4.087396,20240925,20250625,USGOV9MZ=R
2024-09-25,0.970448909,4.092032,20240926,20250626,USGOV9MZ=R
